product_key,product_name,abc_class,sales_qty_60d,revenue_60d,gross_profit_year_qty,avg_weekly_sales_gpy,avg_daily_sales_1c,free_stock_qty,required_purchase_qty_1c,planned_sales_qty,gross_qty_period,radiator_abc_class,radiator_qty_jan_2026,radiator_revenue_jan_2026,radiator_gross_profit_jan_2026,radiator_qty_feb_2026,radiator_revenue_feb_2026,radiator_gross_profit_feb_2026,radiator_qty_mar_2026,radiator_revenue_mar_2026,radiator_gross_profit_mar_2026,radiator_qty_apr_2026,radiator_revenue_apr_2026,radiator_gross_profit_apr_2026,avg_daily_sales_model,product_group,priority_flag,special_order_flag,procurement_scope_flag,avg_weekly_sales_fallback,procurement_daily_sales,days_of_cover,velocity_segment,critical_flag,preferred_daily_sales,target_cover_days,base_need,recommended_order_qty,avg_weekly_sales,target_stock_qty,radiator_monthly_demand,radiator_to_order_qty,radiator_target_stock_qty,radiator_coverage,hard_cap,recommended_order_qty_display,visible_in_dashboard,metrics_calculated_at,analysis_period_days
zerix lux-011 смеситель для кухни из нерж. стали (10 шт/ящ),Zerix Lux-011 Смеситель Для Кухни Из Нерж. Стали (10 Шт/Ящ),C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,0.016666666666666666,прочее,False,False,False,0.11666666666666667,0,0.0,SLOW,False,0.016666666666666666,7,0.11666666666666667,0,0.11666666666666667,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
а-3014 орио гофросифон для умывальника с выпуском 1 1/4 * 40/50 макс. длина 1400 мм,А-3014 Орио Гофросифон Для Умывальника С Выпуском 1 1/4 * 40/50 Макс. Длина 1400 Мм,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"а-3202 орио сифон бутылочный для умывальника 1 1/4 * 40, с гибкой трубой 40/50","А-3202 Орио Сифон Бутылочный Для Умывальника 1 1/4 * 40, С Гибкой Трубой 40/50",C,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"а-4001 орио сифон бутылочный 1 1/2 * 40, с гибкой трубой 40-40/50 (35 шт)","А-4001 Орио Сифон Бутылочный 1 1/2 * 40, С Гибкой Трубой 40-40/50 (35 Шт)",C,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,,,,,,,,,,,,,,0.016666666666666666,прочее,False,False,False,0.11666666666666667,0,0.0,SLOW,False,0.016666666666666666,7,0.11666666666666667,0,0.11666666666666667,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"а-40089 орио сифон для ванны 1 1/2 * 40, с переливом и гибк трубой 40-40/50","А-40089 Орио Сифон Для Ванны 1 1/2 * 40, С Переливом И Гибк Трубой 40-40/50",C,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"а-82589 орио сифон для душевого поддона 1 1/2 * 40, регулируемый, с гибкой трубой 40/50 (45шт)","А-82589 Орио Сифон Для Душевого Поддона 1 1/2 * 40, Регулируемый, С Гибкой Трубой 40/50 (45Шт)",C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"автоматика ""vodotok"" эдд-59-р (1.1 квт, вилка + розетка на кабеле, регултруемая двухрежимная)","Автоматика ""Vodotok"" Эдд-59-Р (1.1 Квт, Вилка + Розетка На Кабеле, Регултруемая Двухрежимная)",C,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,0.23333333333333334,прочее,False,False,False,1.6333333333333333,0,0.0,MEDIUM,False,0.23333333333333334,7,1.6333333333333333,3,1.6333333333333333,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
"автоматическая насосная станция ""making oasis everywhere"" s 40/36 c- 19","Автоматическая Насосная Станция ""Making Oasis Everywhere"" S 40/36 C- 19",C,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,0.03333333333333333,насосы,False,False,False,0.23333333333333334,0,30.0,SLOW,False,0.03333333333333333,7,0.0,0,0.23333333333333334,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"автоматическая насосная станция ""making oasis everywhere"" s 60/37n- 24","Автоматическая Насосная Станция ""Making Oasis Everywhere"" S 60/37N- 24",C,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,0.08333333333333333,насосы,False,False,False,0.5833333333333333,0,12.0,SLOW,False,0.08333333333333333,7,0.0,0,0.5833333333333333,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"автоматическая насосная станция ""making oasis everywhere"" s 60/42 p- 24","Автоматическая Насосная Станция ""Making Oasis Everywhere"" S 60/42 P- 24",C,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,0.03333333333333333,насосы,False,False,False,0.23333333333333334,0,30.0,SLOW,False,0.03333333333333333,7,0.0,0,0.23333333333333334,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"автосброс 1/2 никель ""sis"" (60шт)","Автосброс 1/2 Никель ""Sis"" (60Шт)",C,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,,,,,,,,,,,,,,0.15,прочее,False,False,False,1.05,0,0.0,MEDIUM,False,0.15,7,1.05,2,1.05,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
"автосброс 1/2 никель ""vieir""/""koer"" (100/1шт)","Автосброс 1/2 Никель ""Vieir""/""Koer"" (100/1Шт)",C,311.0,0.0,0.0,0.0,1.492,0.0,308.667,65.667,311.0,,,,,,,,,,,,,,5.183333333333334,прочее,False,False,False,36.28333333333333,5,0.0,FAST,False,1.492,7,10.443999999999999,55,36.28333333333333,55,,,,,10000,55,False,2026-04-10 13:15:49.644055,60
"автосброс 1/2 угловой никель ""vieir"" (100/1)","Автосброс 1/2 Угловой Никель ""Vieir"" (100/1)",C,461.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,461.0,,,,,,,,,,,,,,7.683333333333334,прочее,False,False,False,53.78333333333333,8,0.0,FAST,False,7.683333333333334,7,53.78333333333333,81,53.78333333333333,81,,,,,10000,81,False,2026-04-10 13:15:49.644055,60
адапт. станция акваробот js 80 (г/а 2л),Адапт. Станция Акваробот Js 80 (Г/А 2Л),C,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,0.016666666666666666,прочее,False,False,False,0.11666666666666667,0,60.0,SLOW,False,0.016666666666666666,7,0.0,0,0.11666666666666667,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адапт. станция акваробот qb 70 (г/а 2л),Адапт. Станция Акваробот Qb 70 (Г/А 2Л),C,3.0,0.0,0.0,0.0,0.166,1.0,6.286,7.286,3.0,,,,,,,,,,,,,,0.05,прочее,False,False,False,0.35000000000000003,0,20.0,SLOW,False,0.166,7,0.16200000000000014,0,0.35000000000000003,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адапт.станция акваробот jet 40 s (r/a 2л.),Адапт.Станция Акваробот Jet 40 S (R/A 2Л.),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адаптер d60/100-d80/80 buderus,Адаптер D60/100-D80/80 Buderus,C,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"адаптер ppr с переходом на нар. р. 20х1/2"" vt","Адаптер Ppr С Переходом На Нар. Р. 20Х1/2"" Vt",C,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,,,,,,,,,,,,,,0.23333333333333334,прочее,False,False,False,1.6333333333333333,0,0.0,MEDIUM,False,0.23333333333333334,7,1.6333333333333333,3,1.6333333333333333,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
"адаптер верт. универсальный d 60/100 мм krats (все котлы, кроме immergas и navien 75/100)","Адаптер Верт. Универсальный D 60/100 Мм Krats (Все Котлы, Кроме Immergas И Navien 75/100)",C,25.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,25.0,,,,,,,,,,,,,,0.4166666666666667,котлы,False,False,False,2.916666666666667,0,19.2,MEDIUM,False,0.4166666666666667,7,0.0,0,2.916666666666667,5,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адаптер двублочный 80/80 (immergas),Адаптер Двублочный 80/80 (Immergas),C,8.0,0.0,0.0,0.0,0.773,2.0,34.017,34.017,8.0,,,,,,,,,,,,,,0.13333333333333333,коаксиалы,True,False,True,0.9333333333333333,0,15.0,MEDIUM,True,0.773,7,3.4110000000000005,0,0.9333333333333333,2,,,,,10000,0,True,2026-04-10 13:15:49.644055,60
"адаптер для коннектора, 1/2"" рв (abs) (240/60 шт) plamix pl-442","Адаптер Для Коннектора, 1/2"" Рв (Abs) (240/60 Шт) Plamix Pl-442",C,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,0.03333333333333333,прочее,False,False,False,0.23333333333333334,0,0.0,SLOW,False,0.03333333333333333,7,0.23333333333333334,0,0.23333333333333334,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"адаптер для коннектора, 3/4"" рв (abs+tpr, блистер)(240/24 шт) plamix pro pl-4543","Адаптер Для Коннектора, 3/4"" Рв (Abs+Tpr, Блистер)(240/24 Шт) Plamix Pro Pl-4543",C,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,0.08333333333333333,прочее,False,False,False,0.5833333333333333,0,0.0,SLOW,False,0.08333333333333333,7,0.5833333333333333,0,0.5833333333333333,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"адаптер для соединения коннектора (abs+tpr, блистер)(240/24 шт) plamix pro pl-431","Адаптер Для Соединения Коннектора (Abs+Tpr, Блистер)(240/24 Шт) Plamix Pro Pl-431",C,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,0.05,прочее,False,False,False,0.35000000000000003,0,0.0,SLOW,False,0.05,7,0.35000000000000003,0,0.35000000000000003,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адаптер моноблочный 60/100 - 80/80 универсальный,Адаптер Моноблочный 60/100 - 80/80 Универсальный,B,710.0,0.0,0.0,0.0,4.17,0.0,141.5,183.5,710.0,,,,,,,,,,,,,,11.833333333333334,прочее,True,False,False,82.83333333333334,12,0.0,FAST,False,4.17,14,58.379999999999995,125,82.83333333333334,125,,,,,10000,125,False,2026-04-10 13:15:49.644055,60
адаптер моноблочный для перехода на двухтрубную систему 80/80 (универсальный),Адаптер Моноблочный Для Перехода На Двухтрубную Систему 80/80 (Универсальный),C,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,,,,,,,,,,,,,,2.45,прочее,False,False,False,17.150000000000002,2,0.0,FAST,False,2.45,7,17.150000000000002,26,17.150000000000002,26,,,,,10000,26,False,2026-04-10 13:15:49.644055,60
адаптер моноблочный универсальный для перехода на двухтруб. сист. 80/80 (кроме immergas и navien),Адаптер Моноблочный Универсальный Для Перехода На Двухтруб. Сист. 80/80 (Кроме Immergas И Navien),C,75.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,75.0,,,,,,,,,,,,,,1.25,котлы,False,False,False,8.75,1,0.8,FAST,False,1.25,7,7.75,13,8.75,14,,,,,10000,13,False,2026-04-10 13:15:49.644055,60
адаптер на 60/80 (газоход) для перехода на двухтрубную систему krats,Адаптер На 60/80 (Газоход) Для Перехода На Двухтрубную Систему Krats,C,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адаптер одноблочный универсальный. на все котлы кроме navien deluxe 60/75 старого образца,Адаптер Одноблочный Универсальный. На Все Котлы Кроме Navien Deluxe 60/75 Старого Образца,C,33.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,33.0,,,,,,,,,,,,,,0.55,котлы,False,False,False,3.8500000000000005,0,9.09090909090909,MEDIUM,False,0.55,7,0.0,1,3.8500000000000005,6,,,,,10000,1,False,2026-04-10 13:15:49.644055,60
адаптер раздельный d 80 (воздуховод) для перехода на двухтрубную систему (immergas),Адаптер Раздельный D 80 (Воздуховод) Для Перехода На Двухтрубную Систему (Immergas),C,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,,,,,,,,,,,,,,0.11666666666666667,коаксиалы,False,False,False,0.8166666666666667,0,34.285714285714285,MEDIUM,False,0.11666666666666667,7,0.0,0,0.8166666666666667,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адаптер раздельный d 80 (газоход) для перехода на двухтрубную систему (immergas),Адаптер Раздельный D 80 (Газоход) Для Перехода На Двухтрубную Систему (Immergas),C,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,,,,,,,,,,,,,,,0.0,коаксиалы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"адаптер с внутренней резьбой 1/2"" (1000шт.)","Адаптер С Внутренней Резьбой 1/2"" (1000Шт.)",C,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,0.1,прочее,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,0.1,7,0.7000000000000001,0,0.7000000000000001,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"адаптер с внутренней резьбой 3/4"" (500шт.)","Адаптер С Внутренней Резьбой 3/4"" (500Шт.)",C,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,0.23333333333333334,прочее,False,False,False,1.6333333333333333,0,0.0,MEDIUM,False,0.23333333333333334,7,1.6333333333333333,3,1.6333333333333333,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
"адаптер с наружной резьбой 1/2"" 1015 (5701) aquapulse (1000/25шт)","Адаптер С Наружной Резьбой 1/2"" 1015 (5701) Aquapulse (1000/25Шт)",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"адаптер с наружной резьбой 3/4"" 1016 (5801-4011) aquapulse (1000/25шт)","Адаптер С Наружной Резьбой 3/4"" 1016 (5801-4011) Aquapulse (1000/25Шт)",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адаптер соединительный с д.60 м/м,Адаптер Соединительный С Д.60 М/М,C,73.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,73.0,,,,,,,,,,,,,,1.2166666666666666,прочее,False,False,False,8.516666666666666,1,6.575342465753425,FAST,False,1.2166666666666666,7,0.5166666666666657,5,8.516666666666666,13,,,,,10000,5,False,2026-04-10 13:15:49.644055,60
адаптер соединительный с д.60 на д.80,Адаптер Соединительный С Д.60 На Д.80,C,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"адаптер стартовый ø 100x200 (0,5/430*0,5/430) 4 шт в уп","Адаптер Стартовый Ø 100X200 (0,5/430*0,5/430) 4 Шт В Уп",C,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,,,,,,,,,,,,,,0.25,прочее,False,False,False,1.75,0,20.0,MEDIUM,False,0.25,7,0.0,0,1.75,3,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адаптер стартовый ø 110x200 4 шт в уп,Адаптер Стартовый Ø 110X200 4 Шт В Уп,C,17.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,,,,,,,,,,,,,,0.2833333333333333,прочее,False,False,False,1.9833333333333334,0,21.176470588235293,MEDIUM,False,0.2833333333333333,7,0.0,0,1.9833333333333334,3,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адаптер стартовый ø 115x200 4шт/упак,Адаптер Стартовый Ø 115X200 4Шт/Упак,C,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,,,,,,,,,,,,,,0.21666666666666667,прочее,False,False,False,1.5166666666666666,0,18.46153846153846,MEDIUM,False,0.21666666666666667,7,0.0,0,1.5166666666666666,3,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"адаптер стартовый ø 130x200 (0,5/430*0,5/430) 4 шт в уп","Адаптер Стартовый Ø 130X200 (0,5/430*0,5/430) 4 Шт В Уп",C,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,,,,,,,,,,,,,,0.21666666666666667,прочее,False,False,False,1.5166666666666666,0,18.46153846153846,MEDIUM,False,0.21666666666666667,7,0.0,0,1.5166666666666666,3,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"адаптер стартовый ø 150x210 м (0,5/430*0,5/430)","Адаптер Стартовый Ø 150X210 М (0,5/430*0,5/430)",C,26.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,26.0,,,,,,,,,,,,,,0.43333333333333335,прочее,False,False,False,3.033333333333333,0,30.0,MEDIUM,False,0.43333333333333335,7,0.0,0,3.033333333333333,5,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"адаптер стартовый ø 250x350 м (0,5/430*0,5/430)","Адаптер Стартовый Ø 250X350 М (0,5/430*0,5/430)",C,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адаптер универсальный eco для подключения по цифровой шине ml00005653,Адаптер Универсальный Eco Для Подключения По Цифровой Шине Ml00005653,C,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,0.08333333333333333,прочее,False,False,False,0.5833333333333333,0,12.0,SLOW,False,0.08333333333333333,7,0.0,0,0.5833333333333333,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адаптер цифровых шин универсальный din -ml00005505,Адаптер Цифровых Шин Универсальный Din -Ml00005505,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,0.016666666666666666,прочее,False,False,False,0.11666666666666667,0,0.0,SLOW,False,0.016666666666666666,7,0.11666666666666667,0,0.11666666666666667,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
адаптеров комплект ду 50,Адаптеров Комплект Ду 50,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,True,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
аквабио картридж slimline пп 10 мкм (для механической очистки воды) (50шт/уп),Аквабио Картридж Slimline Пп 10 Мкм (Для Механической Очистки Воды) (50Шт/Уп),C,10.0,0.0,0.0,0.0,10.0,0.0,440.0,440.0,10.0,,,,,,,,,,,,,,0.16666666666666666,прочее,False,False,False,1.1666666666666665,0,0.0,MEDIUM,False,10.0,7,70.0,2,1.1666666666666665,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
аквабио картридж slimline пп 20 мкм (для механической очистки воды) (50шт/уп),Аквабио Картридж Slimline Пп 20 Мкм (Для Механической Очистки Воды) (50Шт/Уп),C,10.0,0.0,0.0,0.0,10.0,0.0,440.0,440.0,10.0,,,,,,,,,,,,,,0.16666666666666666,прочее,False,False,False,1.1666666666666665,0,0.0,MEDIUM,False,10.0,7,70.0,2,1.1666666666666665,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
аквабио картридж slimline уголь насыпной гран. (gac-10sl)(для сорбционной очистки воды)(45шт/уп),Аквабио Картридж Slimline Уголь Насыпной Гран. (Gac-10Sl)(Для Сорбционной Очистки Воды)(45Шт/Уп),C,3.0,0.0,0.0,0.0,3.0,0.0,132.0,132.0,3.0,,,,,,,,,,,,,,0.05,прочее,False,False,False,0.35000000000000003,0,0.0,SLOW,False,3.0,7,21.0,0,0.35000000000000003,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
аквабио картридж вв 10 пп 10мкм (для механической очистки воды) (20шт/уп),Аквабио Картридж Вв 10 Пп 10Мкм (Для Механической Очистки Воды) (20Шт/Уп),C,36.0,0.0,0.0,0.0,6.8,0.0,299.2,299.2,36.0,,,,,,,,,,,,,,0.6,прочее,False,False,False,4.2,0,0.0,MEDIUM,False,6.8,7,47.6,7,4.2,7,,,,,10000,7,False,2026-04-10 13:15:49.644055,60
аквабрайт картридж вв 10 ионообменная смола (для умягчения воды) (с-10бб) 12шт/уп,Аквабрайт Картридж Вв 10 Ионообменная Смола (Для Умягчения Воды) (С-10Бб) 12Шт/Уп,C,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,,,,,,,,,,,,,,0.13333333333333333,прочее,False,False,False,0.9333333333333333,0,0.0,MEDIUM,False,0.13333333333333333,7,0.9333333333333333,0,0.9333333333333333,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
аквабрайт картридж вв 10 нитяной 10мкм (для механической очистки воды) 20шт/уп,Аквабрайт Картридж Вв 10 Нитяной 10Мкм (Для Механической Очистки Воды) 20Шт/Уп,C,14.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,,,,,,,,,,,,,,0.23333333333333334,прочее,False,False,False,1.6333333333333333,0,0.0,MEDIUM,False,0.23333333333333334,7,1.6333333333333333,3,1.6333333333333333,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
аквабрайт картридж вв 10 пп 10мкм (для механической очистки воды) 20шт/уп,Аквабрайт Картридж Вв 10 Пп 10Мкм (Для Механической Очистки Воды) 20Шт/Уп,C,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,,,0.25,прочее,False,False,False,1.75,0,0.0,MEDIUM,False,0.25,7,1.75,3,1.75,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
аквабрайт картридж вв 10 пп 5мкм (для механической очистки воды) 20шт/уп,Аквабрайт Картридж Вв 10 Пп 5Мкм (Для Механической Очистки Воды) 20Шт/Уп,C,31.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,,,,,,,,,,,,,,0.5166666666666667,прочее,False,False,False,3.616666666666667,0,0.0,MEDIUM,False,0.5166666666666667,7,3.616666666666667,6,3.616666666666667,6,,,,,10000,6,False,2026-04-10 13:15:49.644055,60
